"ID";"ARTICLE";"SECTION_NAME";"NAME";"DESCRIPTION";"PRICE";"URL";"SALES";"PREORDER"
"49947";"nsv0035597";"Палатки";"Палатка TRAMP Mosquito LUX v2";"кемпинговая, весна/лето/осень, 2 входа, 1 комната, противомоскитная сетка";"923.00 BYN";"/catalog/otdykh-i-turizm/palatki/palatka-tramp-mosquito-lux-v2/";"N";"N"
"49949";"nsv0035599";"Палатки";"Палатка TRAMP Lite Mosquito (синий)";"кемпинговая, весна/лето/осень, 2 входа, 1 комната, противомоскитная сетка, штормовые оттяжки";"705.82 BYN";"/catalog/otdykh-i-turizm/palatki/palatka-tramp-lite-mosquito-sinij/";"N";"N"
"49968";"nsv0035397";"Палатки";"Палатка Acamper Acco 4 (синий)";"треккинговая, весна/лето/осень, 4-местная, 1 вход, 1 комната, противомоскитная сетка, тамбур, штормовые оттяжки";"215.00 BYN";"/catalog/otdykh-i-turizm/palatki/palatka-acamper-acco-4-sinij/";"N";"N"
"49969";"nsv0035330";"Бассейны";"Надувной бассейн Intex Easy Set 305x76 (56922/28122)";"надувной, круглая форма, 3853 л";"278.75 BYN";"/catalog/otdykh-i-turizm/bassejny/intex-easy-set-305x76-56922-28122/";"N";"N"
"49974";"nsv0035396";"Палатки";"Палатка TRAMP Brest 4 v2";"кемпинговая, весна/лето/осень, 4-местная, 2 входа, 2 комнаты, противомоскитная сетка, тамбур, штормовые оттяжки";"1054.99 BYN";"/catalog/otdykh-i-turizm/palatki/palatka-tramp-brest-4-v2/";"N";"N"
"49986";"nsv0035454";"Газонокосилки";"Колёсная газонокосилка Champion LM4215";"колёсная газонокосилка, бензиновый двигатель 1500 Вт (2 л.с.), ширина скашивания: 42 см, мягкий травосборник 40 л, корпус: сталь";"892.73 BYN";"/catalog/dacha-i-sad/gazonokosilki/kolyosnaja-gazonokosilka-champion-lm4215/";"N";"N"
"49988";"nsv0035471";"Газонокосилки";"Колёсная газонокосилка Efco PR 40 S";"колёсная газонокосилка, электрический двигатель 1300 Вт, ширина скашивания: 38 см, мягкий травосборник 40 л, корпус: пластик";"844.07 BYN";"/catalog/dacha-i-sad/gazonokosilki/kolyosnaja-gazonokosilka-efco-pr-40-s/";"N";"N"
"49995";"nsv0035524";"Очистители и мойки воздуха";"Очиститель воздуха Экология Супер-Плюс-Эко-С";"очиститель";"230.00 BYN";"/catalog/klimaticheskaja-tekhnika/ochistiteli-i-mojki-vozdukha/ochistitel-vozdukha-ekologija-super-pljus-eko-s-seryj/";"N";"N"
"50005";"nsv0035628";"Палатки";"Палатка Atemi Baikal 3 CX";"треккинговая, весна/лето/осень, 3-местная, 2 входа, 2 комнаты, тамбур";"331.25 BYN";"/catalog/otdykh-i-turizm/palatki/palatka-atemi-baikal-3-cx/";"N";"N"
"50010";"nsv0035432";"Мойки высокого давления";"Мойка высокого давления Huter W165-QL";"1900 Вт, 375 л/ч, максимальное допустимое давление: 165 Бар, максимальная температура на входе: 50 °C";"497.58 BYN";"/catalog/dacha-i-sad/mojki-vysokogo-davlenija/mojka-vysokogo-davlenija-huter-w165-ql/";"N";"N"
"50127";"nsv0035665";"Бассейны";"Каркасный бассейн Intex Metal Frame 305х76 (56997/28200)";"каркасный, круглая форма, 4485 л";"356.25 BYN";"/catalog/otdykh-i-turizm/bassejny/intex-metal-frame-305kh76-56997-28200/";"N";"N"
"50384";"nsv0035865";"Кронштейны для ТВ";"Кронштейн Maclean MC-762 (черный)";"настенный кронштейн для ЖК-телевизора 37-70&quot;, наклон 15°, цвет черный";"158.26 BYN";"/catalog/televizory-i-videotekhnika/kronshtejny-dlja-tv/maclean-mc-762-chernyj/";"N";"N"
"50400";"nsv0035880";"Музыкальные центры, колонки для вечеринок (Partybox)";"Колонка для вечеринок Ginzzu GM-202";"колонка для вечеринок, 100 Вт, карты памяти microSD, BT, радио";"746.38 BYN";"/catalog/audiotekhnika/muzykalnye-tsentry-kolonki-dlja-vecherinok-partybox-/ginzzu-gm-202/";"N";"N"
"50432";"nsv0035829";"Мыши";"Игровая мышь Razer Basilisk V2";"полноразмерная игровая мышь для ПК, проводная USB, сенсор оптический 20000 dpi, 11 кнопок, колесо с нажатием и отклонением, цвет черный";"288.36 BYN";"/catalog/kompyutery-i-seti/myshi/razer-basilisk-v2/";"N";"N"
"50487";"nsv0035931";"Бассейны";"Надувной бассейн Intex Easy Set 396x84 [28142NP]";"семейный, надувной, круглая форма, 7290 л, фильтр-насос в комплекте";"412.50 BYN";"/catalog/otdykh-i-turizm/bassejny/naduvnoj-bassejn-intex-easy-set-396x84-28142np/";"N";"N"
"50519";"nsv0035963";"Газонокосилки";"Колёсная газонокосилка Champion LM5347";"колёсная газонокосилка, бензиновый двигатель 4800 Вт (6.5 л.с.), ширина скашивания: 53 см, мягкий травосборник 70 л, корпус: сталь";"1635.00 BYN";"/catalog/dacha-i-sad/gazonokosilki/kolyosnaja-gazonokosilka-champion-lm5347/";"N";"N"
"50548";"nsv0036010";"Портативные зарядные устройства";"Портативное зарядное устройство Xiaomi Redmi Power Bank 10000mAh (черный)";"10000 мАч (37 Вт·ч), выходы: 2 x 5V (2600 мА)";"69.00 BYN";"/catalog/aksessuary/portativnye-zaryadnye-ustroystva/xiaomi-redmi-power-bank-10000mah-chernyj/";"N";"N"
"50872";"b847f41f-a73b-11ea-813d-005056010333";"Зарядные устройства";"Сетевое зарядное Digitalpart WC-221 2.1A с кабелем microusb (белый)";"сетевое зарядное Digitalpart WC-221 2.1A с кабелем microusb";"15.90 BYN";"/catalog/aksessuary/zaryadnye-ustroystva/setevoe-zarjadnoe-digitalpart-wc-221-2-1a-s-kabelem-microusb-belyj/";"Y";"N"
"50873";"86df9470-a73b-11ea-813d-005056010333";"Зарядные устройства";"Сетевое зарядное Digitalpart WC-221 2.1A с кабелем lightning (белый)";"Зарядное устройство сетевое Digitalpart WC-221 2.1A с кабелем Lightning";"15.90 BYN";"/catalog/aksessuary/zaryadnye-ustroystva/setevoe-zarjadnoe-digitalpart-wc-221-2-1a-s-kabelem-lightning-belyj/";"Y";"N"
"50874";"b3a604b9-a5a4-11ea-813d-005056010333";"Зарядное для телефона";"Автомобильное зарядное Digitalpart CC-231 3.4A с кабелем type-c, белый";"";"15.90 BYN";"/catalog/avtomobilnye-tovary/avtoaksessuary/zaryadnoe_dlya_telefona/avtomobilnoe-zarjadnoe-digitalpart-cc-231-3-4a-s-kabelem-type-c-belyj/";"Y";"N"
"50875";"89435c19-a5a4-11ea-813d-005056010333";"Зарядное для телефона";"Автомобильное зарядное Digitalpart CC-231 3.4A с кабелем microusb, белый";"";"18.90 BYN";"/catalog/avtomobilnye-tovary/avtoaksessuary/zaryadnoe_dlya_telefona/avtomobilnoe-zarjadnoe-digitalpart-cc-231-3-4a-s-kabelem-microusb-belyj/";"N";"N"
"50927";"1954cc9b-a735-11ea-813d-005056010333";"Зарядные устройства";"Сетевое зарядное Digitalpart WC-221 2.1A, белый";"Сетевое зарядное для телефонов, планшетов; входной разъем зарядки &amp;#40;питания&amp;#41;:&amp;nbsp;&amp;nbsp;USB Type-A; выходная мощность:&amp;nbsp;&amp;nbsp;5 Вт";"15.90 BYN";"/catalog/aksessuary/zaryadnye-ustroystva/setevoe-zarjadnoe-digitalpart-wc-221-2-1a-belyj/";"Y";"N"
"50928";"e1d40826-a73b-11ea-813d-005056010333";"Зарядные устройства";"Сетевое зарядное Digitalpart WC-221 2.1A с кабелем type-c (белый)";"Сетевое зарядное Digitalpart WC-221 2.1A с кабелем type-c";"27.90 BYN";"/catalog/aksessuary/zaryadnye-ustroystva/setevoe-zarjadnoe-digitalpart-wc-221-2-1a-s-kabelem-type-c-belyj/";"N";"N"
"51052";"53d4feff-a5a4-11ea-813d-005056010333";"Зарядное для телефона";"Автомобильное зарядное Digitalpart CC-231 3.4A с кабелем lightning, белый";"";"18.90 BYN";"/catalog/avtomobilnye-tovary/avtoaksessuary/zaryadnoe_dlya_telefona/avtomobilnoe-zarjadnoe-digitalpart-cc-231-3-4a-s-kabelem-lightning-belyj/";"N";"N"
"51196";"nsv0036300";"Кофеварки и кофемашины";"Рожковая кофеварка DeLonghi Dedica EC 685.R";"рожковая кофеварка, 1350 Вт, корпус металл, капучинатор ручной, цвет красный";"650.67 BYN";"/catalog/tekhnika-dlja-prigotovlenija-napitkov/kofevarki-i-kofemashiny/rozhkovaja-kofevarka-delonghi-dedica-ec-685-r/";"Y";"N"
"51198";"nsv0036120";"Кофеварки и кофемашины";"Рожковая кофеварка DeLonghi Dedica EC 685.M";"рожковая кофеварка, 1350 Вт, корпус металл/пластик, капучинатор ручной, цвет нержавеющая сталь";"613.77 BYN";"/catalog/tekhnika-dlja-prigotovlenija-napitkov/kofevarki-i-kofemashiny/rozhkovaja-kofevarka-delonghi-dedica-ec-685-m/";"Y";"N"
"51200";"nsv0036135";"Кухонные комбайны, машины и планетарные миксеры";"Кухонный комбайн Aresa AR-1701";"750 Вт, объем чаши: 1.2 л, терки, измельчитель, соковыжималка, блендер";"296.00 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/kukhonnye-kombajny-mashiny-i-planetarnye-miksery/kukhonnyj-kombajn-aresa-ar-1701/";"N";"N"
"51221";"nsv0036070";"Рюкзаки";"Рюкзак для ноутбука DICOTA Universal 14-15.6&amp;quot; (D31008)";"рюкзак для ноутбука 15.6&quot;, полиэстер, цвет черный";"233.60 BYN";"/catalog/aksessuary/ryukzaki/rjukzak-dicota-universal-14-15-6/";"N";"N"
"51226";"nsv0036144";"Мультиварки";"Мультиварка-скороварка Aresa AR-2009";"мультиварка-скороварка, объем 5 л, покрытие чаши керамическое, мощность 1000 Вт, 8 программ";"299.00 BYN";"/catalog/tekhnika-dlja-prigotovlenija-pischi/multivarki/aresa-ar-2009/";"N";"N"
"51257";"nsv0036171";"Графические планшеты";"Графический планшет Huion Inspiroy H950P";"перо, 5080 lpi, 8192 уровней давления, интерфейс USB";"228.00 BYN";"/catalog/kompyutery-i-seti/graficheskie-planshety/huion-inspiroy-h950p/";"N";"N"
"51288";"nsv0036312";"Мясорубки";"Мясорубка Holt HT-FP-003";"1600 Вт (при блокировке вала), материал корпуса: пластик";"267.89 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/mjasorubki/mjasorubka-holt-ht-fp-003/";"N";"N"
"51327";"nsv0036147";"Мультиварки";"Мультиварка Aresa AR-2008";"мультиварка, объем 5 л, покрытие чаши керамическое, мощность 700 Вт, 17 программ, пароварка";"249.00 BYN";"/catalog/tekhnika-dlja-prigotovlenija-pischi/multivarki/aresa-ar-2008/";"N";"N"
"51363";"nsv0036078";"Кухонные комбайны, машины и планетарные миксеры";"Кухонный комбайн Holt HT-FP-004";"950 Вт, объем чаши: 1.5 л, терки, мясорубка, соковыжималка, блендер";"586.52 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/kukhonnye-kombajny-mashiny-i-planetarnye-miksery/kukhonnyj-kombajn-holt-ht-fp-004/";"N";"N"
"51369";"nsv0036191";"Кофеварки и кофемашины";"Рожковая помповая кофеварка Normann ACM-526";"рожковая помповая кофеварка, 1400 Вт, корпус металл/пластик, капучинатор автоматический, используемый кофе: молотый, цвет нержавеющая сталь/черный";"513.50 BYN";"/catalog/tekhnika-dlja-prigotovlenija-napitkov/kofevarki-i-kofemashiny/rozhkovaja-pompovaja-kofevarka-rozhkovaja-kofevarka-normann-acm-526/";"N";"N"
"51393";"nsv0036177";"Графические планшеты";"Графический планшет Huion H430P";"A7, перо, 5080 lpi, 4096 уровней давления, интерфейс USB";"124.80 BYN";"/catalog/kompyutery-i-seti/graficheskie-planshety/huion-h430p-8192/";"N";"N"
"51401";"nsv0036346";"Мультиварки";"Мультиварка Holt HT-MC-005";"мультиварка, объем 5 л, покрытие чаши антипригарное, мощность 800 Вт, 41 программ, пароварка";"187.60 BYN";"/catalog/tekhnika-dlja-prigotovlenija-pischi/multivarki/multivarka-holt-ht-mc-005/";"N";"N"
"51423";"nsv0036168";"Графические планшеты";"Графический планшет Huion H1060P";"A5, перо, 5080 lpi, 8192 уровней давления, интерфейс USB";"252.95 BYN";"/catalog/kompyutery-i-seti/graficheskie-planshety/huion-h1060p/";"N";"N"
"51465";"nsv0036203";"Машинки для стрижки волос";"Машинка для стрижки Wahl Legend 8147-416H";"для прически, длина стрижки: 0.5—25 мм, питание от сети";"454.58 BYN";"/catalog/tekhnika-dlja-ukhoda-za-volosami-i-telom/mashinki-dlja-strizhki-volos/mashinka-dlja-strizhki-wahl-legend-8147-416h/";"N";"N"
"51485";"nsv0036307";"Кухонные комбайны, машины и планетарные миксеры";"Кухонный комбайн Holt HT-FP-002";"700 Вт, объем чаши: 1.25 л, терки, соковыжималка, блендер";"252.96 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/kukhonnye-kombajny-mashiny-i-planetarnye-miksery/kukhonnyj-kombajn-holt-ht-fp-002/";"N";"N"
"51487";"nsv0036170";"Графические планшеты";"Графический планшет Huion H610 Pro V2";"перо, 5080 lpi, 8192 уровней давления, интерфейс USB Type-A";"260.40 BYN";"/catalog/kompyutery-i-seti/graficheskie-planshety/huion-h610-pro/";"N";"N"
"51534";"nsv0036404";"Сушилки для овощей и фруктов";"Сушилка для овощей и фруктов БелОМО БелОМО";"500 Вт, 5 подносов, механическое управление, нижний нагревательный элемент";"214.78 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/sushilki-dlja-ovoschej-i-fruktov/belomo-8360/";"N";"N"
